 11  209.707529 4.364E-27 7.368E-01.05470.371 4197.33880.56-.005920          0 2 0          0 2 0  6  6  1        6  5  2      534223837294713152    39.0   39.0
 11  209.727756 1.822E-23 5.685E-02.09050.453 1920.76650.720.004910          0 1 0          0 1 0  5  3  2        5  0  5      564223837294783152    33.0   33.0
 11  209.796552 1.573E-27 7.973E-01.05490.371 4197.36100.57-.005980          0 2 0          0 2 0  6  6  0        6  5  1      534223837294713152    13.0   13.0
 11  209.860394 1.908E-30 3.388E-02.06320.298 5027.55960.610.005510          0 2 0          0 0 1 10  6  4       10  2  9      534233837294713152    21.0   21.0
 11  209.907314 2.775E-29 6.249E-11.09400.434  206.30140.730.000000          0 0 0          0 0 0  5  2  4        3  2  2     q7422308079917122 0    11.0    7.0
 11  210.062486 4.236E-30 2.261E+00.03550.235 6019.83170.320.006720          0 2 0          0 2 0 14  5 10       14  4 11      434233837294713152    87.0   87.0
 11  210.078568 1.566E-23 4.212E-04.07230.301 1006.11590.670.001770          0 0 0          0 0 0  7  6  1        8  3  6      764426807260783049    45.0   51.0
 11  210.154158 4.037E-28 3.109E+00.08800.456 4855.29940.710.002570          0 3 0          0 3 0  3  3  0        2  2  1      434223837294713152    21.0   15.0
 11  210.195610 3.214E-30 2.595E+00.04250.315 5812.38450.35-.000710          0 3 0          0 3 0 10  1  9        9  2  8      434233837294713152    21.0   19.0
 11  210.243781 1.287E-28 4.993E-01.02740.195 4830.61440.220.007550          0 0 0          0 0 0 18  8 10       17  9  9      434233837260713049    37.0   35.0
 11  210.254318 1.722E-27 2.547E-01.06920.412 4135.01760.61-.005660          0 0 1          1 0 0  5  4  2        4  4  1      534223837294713152    33.0   27.0
 11  210.336221 1.290E-27 1.307E+00.05360.352 4368.54610.52-.003560          0 2 0          0 2 0  7  6  2        7  5  3      534223837294713152    15.0   15.0
 11  210.340894 3.819E-27 1.291E+00.05440.352 4368.63690.53-.003780          0 2 0          0 2 0  7  6  1        7  5  2      534223837294713152    45.0   45.0
 11  210.380122 2.601E-27 3.398E+00.04330.315 4715.96680.360.003230          1 0 0          1 0 0 10  2  9        9  1  8      434223837294713152    63.0   57.0
 11  210.531061 2.174E-27 3.982E-01.04570.195 4428.11420.47-.018180          0 0 0          0 0 0 18  6 13       17  7 10      434426837260713049   111.0  105.0
 11  210.553425 4.456E-31 1.467E-02.01340.182 5258.63050.060.000000          0 1 0          0 1 0 17  4 14       18  1 17      4333308387659336 0    35.0   37.0
 11  210.568678 5.400E-28 3.462E+00.04330.315 4816.99090.360.003230          0 0 1          0 0 1 10  2  9        9  1  8      534223837294713152    21.0   19.0
 11  210.690029 3.806E-28 6.469E-02.08260.371 4197.33880.71-.000880          0 0 1          0 2 0  6  3  3        6  5  2      534223837294713152    39.0   39.0
 11  210.698934 8.318E-29 2.550E+00.02890.172 5492.08280.24-.008800          0 0 0          0 0 0 19  9 10       19  8 11      434233837260713049   117.0  117.0
 11  210.721562 6.713E-28 1.559E+00.05580.333 4564.36660.53-.004460          0 2 0          0 2 0  8  6  2        8  5  3      534223837294713152    17.0   17.0
 11  210.734712 6.199E-23 4.217E+00.03150.284 2705.13960.220.000910          0 1 0          0 1 0 11  0 11       10  1 10      564223837294783152    69.0   63.0
 11  210.760736 3.476E-28 1.546E-01.07040.412 4134.79840.62-.005720          0 0 1          1 0 0  5  4  1        4  4  0      534223837294713152    11.0    9.0
 11  210.770087 2.134E-27 1.650E+00.05400.333 4564.03480.52-.003470          0 2 0          0 2 0  8  6  3        8  5  4      434223837294713152    51.0   51.0
 11  210.797441 2.068E-23 4.221E+00.03150.283 2705.09690.220.000940          0 1 0          0 1 0 11  1 11       10  0 10      564223837294783152    23.0   21.0
 11  210.883656 1.450E-20 2.802E-02.08790.420  399.45750.710.005690          0 0 0          0 0 0  5  4  1        5  1  4      764426807260783049    33.0   33.0
 11  211.046273 1.680E-25 2.423E+00.08860.405 3387.68070.710.002940          0 2 0          0 2 0  4  3  1        3  2  2      564223837294783152     9.0    7.0
 11  211.061756 3.120E-28 1.886E+00.05360.315 4783.64070.51-.003320          0 2 0          0 2 0  9  6  4        9  5  5      434223837294713152    19.0   19.0
 11  211.135264 1.006E-30 8.394E-04.07330.352 4353.23140.640.005890          0 2 0          1 0 0  8  5  3        7  2  6      434233837294713152    17.0   15.0
 11  211.146153 8.443E-30 2.390E+00.02800.195 5700.48200.230.005740          0 1 0          0 1 0 17  6 12       17  5 13      434233837294713152    35.0   35.0
 11  211.151035 2.909E-30 9.763E-03.01400.161 4820.6430-.300.000000          0 0 0          0 0 0 20  3 17       21  2 20      4333308387659336 0    41.0   43.0
 11  211.186639 6.471E-30 3.289E-03.08790.391 4195.97100.74-.002460          0 2 0          0 0 1  6  6  0        5  2  3      534233837294713152    13.0   11.0
 11  211.220176 2.600E-26 1.871E+00.02850.235 4184.83120.240.003740          0 1 0          0 1 0 14  4 11       14  3 12      564223837294713152    87.0   87.0
 11  211.284718 5.046E-24 1.730E+00.02370.223 2872.58050.170.003480          0 0 0          0 0 0 15  4 12       15  3 13      564426837260783049    31.0   31.0
 11  211.311321 3.440E-28 2.052E+00.05130.298 5027.07400.48-.001770          0 2 0          0 2 0 10  6  5       10  5  6      434223837294713152    63.0   63.0
 11  211.328352 9.948E-26 4.066E-03.02420.193 2660.94600.230.002020          0 0 0          0 0 0 15  2 13       16  1 16      564426837260783049    93.0   99.0
 11  211.335235 8.736E-30 9.785E-03.01400.161 4820.6427-.300.000000          0 0 0          0 0 0 20  4 17       21  1 20      4333308387659336 0   123.0  129.0
 11  211.339035 3.645E-25 1.238E-03.05650.292 1843.02960.560.002180          0 0 0          0 0 0 10  7  3       11  4  8      564426837260783049    21.0   23.0
 11  211.396157 3.814E-27 1.464E-02.09740.434 3289.24250.740.006850          0 2 0          0 2 0  3  3  0        3  0  3      534223837294713152    21.0   21.0
 11  211.497584 1.342E-30 2.938E-01.08090.412 5635.01410.66-.010780          0 1 1          1 1 0  5  3  3        4  3  2      434233837294713152    33.0   27.0
 11  211.537896 6.288E-31 4.226E-01.07670.395 5639.73060.710.000000          0 1 1          1 1 0  5  3  2        4  3  1      4333308387659336 0    11.0    9.0
